TRANSACTION_ID,BENEFICIARY_BANK_BIC,BIC_COUNTRY_CODE
23832,CHASUS33,US
25094,CHASUS33,US
25269,CHASUS33,US
28457,CHASUS33,US
29690,CHASUS33,US
30156,CHASUS33,US
30656,CHASUS33,US
30777,CHASUS33,US
31192,CHASUS33,US
33338,CHASUS33,US
36935,CHASUS33,US
39538,CHASUS33,US
39549,CHASUS33,US
39893,CHASUS33,US
43089,CHASUS33,US
44316,CHASUS33,US
45515,CHASUS33,US
45589,CHASUS33,US
46619,CHASUS33,US
48077,CHASUS33,US
49395,CHASUS33,US
52012,CHASUS33,US
54574,CHASUS33,US
55997,CHASUS33,US
78589,CHASUS33,US
82055,CHASUS33,US
84437,CHASUS33,US
88253,CHASUS33,US
90631,CHASUS33,US
91195,CHASUS33,US
91692,CHASUS33,US
91759,CHASUS33,US
131375,CHASUS33,US
133034,CHASUS33,US
135313,CHASUS33,US
139449,CHASUS33,US
139778,CHASUS33,US
141636,CHASUS33,US
141778,CHASUS33,US
147429,CHASUS33,US
147492,CHASUS33,US
149234,CHASUS33,US
114093,CHASUS33,US
115652,CHASUS33,US
117239,CHASUS33,US
118596,CHASUS33,US
120610,CHASUS33,US
123091,CHASUS33,US
123292,CHASUS33,US
123350,CHASUS33,US
124897,CHASUS33,US
125031,CHASUS33,US
125357,CHASUS33,US
125654,CHASUS33,US
125976,CHASUS33,US
127475,CHASUS33,US
130329,CHASUS33,US
57099,CHASUS33,US
62057,CHASUS33,US
62937,CHASUS33,US
65453,CHASUS33,US
65769,CHASUS33,US
65776,CHASUS33,US
66057,CHASUS33,US
67415,CHASUS33,US
67458,CHASUS33,US
70075,CHASUS33,US
74153,CHASUS33,US
74676,CHASUS33,US
74870,CHASUS33,US
96034,CHASUS33,US
96318,CHASUS33,US
96614,CHASUS33,US
97172,CHASUS33,US
98111,CHASUS33,US
101957,CHASUS33,US
103257,CHASUS33,US
105633,CHASUS33,US
105889,CHASUS33,US
109794,CHASUS33,US
110149,CHASUS33,US
1959,CHASUS33,US
2916,CHASUS33,US
3115,CHASUS33,US
4692,CHASUS33,US
7132,CHASUS33,US
7851,CHASUS33,US
8369,CHASUS33,US
8711,CHASUS33,US
8919,CHASUS33,US
9390,CHASUS33,US
11474,CHASUS33,US
13614,CHASUS33,US
13618,CHASUS33,US
13957,CHASUS33,US
13996,CHASUS33,US
14630,CHASUS33,US
16379,CHASUS33,US
18698,CHASUS33,US
19939,CHASUS33,US
21752,CHASUS33,US
22532,CHASUS33,US
23278,CHASUS33,US
23389,CHASUS33,US
23437,CHASUS33,US
23879,CHASUS33,US
24671,CHASUS33,US
24739,CHASUS33,US
27757,CHASUS33,US
28271,CHASUS33,US
28616,CHASUS33,US
30049,CHASUS33,US
30455,CHASUS33,US
33433,CHASUS33,US
34377,CHASUS33,US
34757,CHASUS33,US
35391,CHASUS33,US
36377,CHASUS33,US
37914,CHASUS33,US
38337,CHASUS33,US
40531,CHASUS33,US
40913,CHASUS33,US
42214,CHASUS33,US
45610,CHASUS33,US
45952,CHASUS33,US
49011,CHASUS33,US
49119,CHASUS33,US
49235,CHASUS33,US
52499,CHASUS33,US
75992,CHASUS33,US
81272,CHASUS33,US
81294,CHASUS33,US
81530,CHASUS33,US
82369,CHASUS33,US
82695,CHASUS33,US
82995,CHASUS33,US
83433,CHASUS33,US
84338,CHASUS33,US
85255,CHASUS33,US
85673,CHASUS33,US
86475,CHASUS33,US
86995,CHASUS33,US
88635,CHASUS33,US
89792,CHASUS33,US
92797,CHASUS33,US
131430,CHASUS33,US
133655,CHASUS33,US
133929,CHASUS33,US
136315,CHASUS33,US
141074,CHASUS33,US
141671,CHASUS33,US
143878,CHASUS33,US
146269,CHASUS33,US
146617,CHASUS33,US
146752,CHASUS33,US
147535,CHASUS33,US
147619,CHASUS33,US
149432,CHASUS33,US
114209,CHASUS33,US
114510,CHASUS33,US
114656,CHASUS33,US
116952,CHASUS33,US
117073,CHASUS33,US
117116,CHASUS33,US
117918,CHASUS33,US
117973,CHASUS33,US
118930,CHASUS33,US
119413,CHASUS33,US
119850,CHASUS33,US
120289,CHASUS33,US
121032,CHASUS33,US
121478,CHASUS33,US
121529,CHASUS33,US
121598,CHASUS33,US
123857,CHASUS33,US
124275,CHASUS33,US
124393,CHASUS33,US
124613,CHASUS33,US
126713,CHASUS33,US
127259,CHASUS33,US
127330,CHASUS33,US
128835,CHASUS33,US
128956,CHASUS33,US
56649,CHASUS33,US
57094,CHASUS33,US
58054,CHASUS33,US
58311,CHASUS33,US
58951,CHASUS33,US
63436,CHASUS33,US
63991,CHASUS33,US
65179,CHASUS33,US
66676,CHASUS33,US
66995,CHASUS33,US
69098,CHASUS33,US
69196,CHASUS33,US
72270,CHASUS33,US
72712,CHASUS33,US
73457,CHASUS33,US
74152,CHASUS33,US
74896,CHASUS33,US
95313,CHASUS33,US
96710,CHASUS33,US
96933,CHASUS33,US
97137,CHASUS33,US
97556,CHASUS33,US
97712,CHASUS33,US
98774,CHASUS33,US
100256,CHASUS33,US
103613,CHASUS33,US
104611,CHASUS33,US
105291,CHASUS33,US
105416,CHASUS33,US
105713,CHASUS33,US
106592,CHASUS33,US
106796,CHASUS33,US
107050,CHASUS33,US
107855,CHASUS33,US
108199,CHASUS33,US
109034,CHASUS33,US
4978,CHASUS33,US
5091,CHASUS33,US
5312,CHASUS33,US
7319,CHASUS33,US
7757,CHASUS33,US
7972,CHASUS33,US
9275,CHASUS33,US
9852,CHASUS33,US
9990,CHASUS33,US
9993,CHASUS33,US
10509,CHASUS33,US
12492,CHASUS33,US
12758,CHASUS33,US
13334,CHASUS33,US
13713,CHASUS33,US
14490,CHASUS33,US
14997,CHASUS33,US
17373,CHASUS33,US
19995,CHASUS33,US
20350,CHASUS33,US
21618,CHASUS33,US
24536,CHASUS33,US
26212,CHASUS33,US
26250,CHASUS33,US
27716,CHASUS33,US
27816,CHASUS33,US
29491,CHASUS33,US
32035,CHASUS33,US
33735,CHASUS33,US
34671,CHASUS33,US
36256,CHASUS33,US
39179,CHASUS33,US
39354,CHASUS33,US
39357,CHASUS33,US
41159,CHASUS33,US
41398,CHASUS33,US
44196,CHASUS33,US
46051,CHASUS33,US
48512,CHASUS33,US
50434,CHASUS33,US
50553,CHASUS33,US
50793,CHASUS33,US
51654,CHASUS33,US
53658,CHASUS33,US
53998,CHASUS33,US
54334,CHASUS33,US
54936,CHASUS33,US
76518,CHASUS33,US
81198,CHASUS33,US
82314,CHASUS33,US
83169,CHASUS33,US
85316,CHASUS33,US
87536,CHASUS33,US
88198,CHASUS33,US
89530,CHASUS33,US
89690,CHASUS33,US
90092,CHASUS33,US
90533,CHASUS33,US
90629,CHASUS33,US
93474,CHASUS33,US
132912,CHASUS33,US
133151,CHASUS33,US
133949,CHASUS33,US
134816,CHASUS33,US
135813,CHASUS33,US
136096,CHASUS33,US
138438,CHASUS33,US
139874,CHASUS33,US
140535,CHASUS33,US
140877,CHASUS33,US
141434,CHASUS33,US
143369,CHASUS33,US
144894,CHASUS33,US
145249,CHASUS33,US
145911,CHASUS33,US
147192,CHASUS33,US
147290,CHASUS33,US
148876,CHASUS33,US
149973,CHASUS33,US
113773,CHASUS33,US
117111,CHASUS33,US
118197,CHASUS33,US
118538,CHASUS33,US
122030,CHASUS33,US
123975,CHASUS33,US
124413,CHASUS33,US
125278,CHASUS33,US
129956,CHASUS33,US
130909,CHASUS33,US
56794,CHASUS33,US
58632,CHASUS33,US
60195,CHASUS33,US
60551,CHASUS33,US
62472,CHASUS33,US
65497,CHASUS33,US
66514,CHASUS33,US
66913,CHASUS33,US
68191,CHASUS33,US
69018,CHASUS33,US
69599,CHASUS33,US
70997,CHASUS33,US
71477,CHASUS33,US
72258,CHASUS33,US
72494,CHASUS33,US
72578,CHASUS33,US
73396,CHASUS33,US
93918,CHASUS33,US
94254,CHASUS33,US
94589,CHASUS33,US
94632,CHASUS33,US
95490,CHASUS33,US
97014,CHASUS33,US
97670,CHASUS33,US
97709,CHASUS33,US
97851,CHASUS33,US
97869,CHASUS33,US
97990,CHASUS33,US
100895,CHASUS33,US
102171,CHASUS33,US
105217,CHASUS33,US
107891,CHASUS33,US
109711,CHASUS33,US
112254,CHASUS33,US
1336,CHASUS33,US
6911,CHASUS33,US
11870,CHASUS33,US
24614,CHASUS33,US
24935,CHASUS33,US
29532,CHASUS33,US
33437,CHASUS33,US
36929,CHASUS33,US
46614,CHASUS33,US
49630,CHASUS33,US
56179,CHASUS33,US
86591,CHASUS33,US
93675,CHASUS33,US
119511,CHASUS33,US
124876,CHASUS33,US
59069,CHASUS33,US
67835,CHASUS33,US
94279,CHASUS33,US
95037,CHASUS33,US
104438,CHASUS33,US
107772,CHASUS33,US
109372,CHASUS33,US
15614,WFBIUS6S,US
28212,WFBIUS6S,US
36117,WFBIUS6S,US
46999,WFBIUS6S,US
86949,WFBIUS6S,US
118238,WFBIUS6S,US
127412,WFBIUS6S,US
94377,WFBIUS6S,US
3054,WFBIUS6S,US
22809,WFBIUS6S,US
25739,WFBIUS6S,US
47234,WFBIUS6S,US
52894,WFBIUS6S,US
77349,WFBIUS6S,US
87639,WFBIUS6S,US
88358,WFBIUS6S,US
93054,WFBIUS6S,US
120032,WFBIUS6S,US
121730,WFBIUS6S,US
122094,WFBIUS6S,US
131075,WFBIUS6S,US
67209,WFBIUS6S,US
112356,WFBIUS6S,US
1672,WFBIUS6S,US
17697,WFBIUS6S,US
19114,WFBIUS6S,US
36157,WFBIUS6S,US
89178,WFBIUS6S,US
137009,WFBIUS6S,US
149231,WFBIUS6S,US
121729,WFBIUS6S,US
123332,WFBIUS6S,US
126734,WFBIUS6S,US
60553,WFBIUS6S,US
71930,WFBIUS6S,US
73593,WFBIUS6S,US
102018,WFBIUS6S,US
102093,WFBIUS6S,US
106609,WFBIUS6S,US
1013,WFBIUS6S,US
1209,WFBIUS6S,US
3793,WFBIUS6S,US
5179,WFBIUS6S,US
18318,WFBIUS6S,US
29119,WFBIUS6S,US
43334,WFBIUS6S,US
77212,WFBIUS6S,US
147018,WFBIUS6S,US
114192,WFBIUS6S,US
119211,WFBIUS6S,US
122039,WFBIUS6S,US
56834,WFBIUS6S,US
67331,WFBIUS6S,US
71597,WFBIUS6S,US
94013,WFBIUS6S,US
111495,WFBIUS6S,US
1830,WFBIUS6S,US
3952,WFBIUS6S,US
5111,WFBIUS6S,US
17617,WFBIUS6S,US
22770,WFBIUS6S,US
24716,WFBIUS6S,US
29454,WFBIUS6S,US
41877,WFBIUS6S,US
43630,WFBIUS6S,US
49776,WFBIUS6S,US
75994,WFBIUS6S,US
80389,WFBIUS6S,US
80689,WFBIUS6S,US
89034,WFBIUS6S,US
133319,WFBIUS6S,US
145393,WFBIUS6S,US
120357,WFBIUS6S,US
126551,WFBIUS6S,US
130879,WFBIUS6S,US
95874,WFBIUS6S,US
96699,WFBIUS6S,US
98653,WFBIUS6S,US
1271,WFBIUS6S,US
6956,WFBIUS6S,US
12152,WFBIUS6S,US
15330,WFBIUS6S,US
49571,WFBIUS6S,US
81370,WFBIUS6S,US
90458,WFBIUS6S,US
90634,WFBIUS6S,US
144655,WFBIUS6S,US
121518,WFBIUS6S,US
65816,WFBIUS6S,US
5079,WFBIUS6S,US
22150,WFBIUS6S,US
22929,WFBIUS6S,US
23377,WFBIUS6S,US
30792,WFBIUS6S,US
35437,WFBIUS6S,US
36654,WFBIUS6S,US
44895,WFBIUS6S,US
52410,WFBIUS6S,US
81259,WFBIUS6S,US
82699,WFBIUS6S,US
139276,WFBIUS6S,US
145410,WFBIUS6S,US
149575,WFBIUS6S,US
149909,WFBIUS6S,US
119219,WFBIUS6S,US
123076,WFBIUS6S,US
61676,WFBIUS6S,US
56592,WFBIUS6S,US
25995,WFBIUS6S,US
34896,WFBIUS6S,US
49772,WFBIUS6S,US
70073,WFBIUS6S,US
2532,WFBIUS6S,US
10339,WFBIUS6S,US
11393,WFBIUS6S,US
17375,WFBIUS6S,US
25076,WFBIUS6S,US
27116,WFBIUS6S,US
37254,WFBIUS6S,US
39352,WFBIUS6S,US
49474,WFBIUS6S,US
75249,WFBIUS6S,US
77839,WFBIUS6S,US
91575,WFBIUS6S,US
133549,WFBIUS6S,US
140534,WFBIUS6S,US
148136,WFBIUS6S,US
117190,WFBIUS6S,US
71372,WFBIUS6S,US
111114,WFBIUS6S,US
112377,WFBIUS6S,US
255,WFBIUS6S,US
4610,WFBIUS6S,US
4631,WFBIUS6S,US
7598,WFBIUS6S,US
7879,WFBIUS6S,US
8513,WFBIUS6S,US
8591,WFBIUS6S,US
9549,WFBIUS6S,US
11279,WFBIUS6S,US
11915,WFBIUS6S,US
14676,WFBIUS6S,US
14694,WFBIUS6S,US
16531,WFBIUS6S,US
16751,WFBIUS6S,US
18270,WFBIUS6S,US
18352,WFBIUS6S,US
18375,WFBIUS6S,US
18591,WFBIUS6S,US
19850,WFBIUS6S,US
20334,WFBIUS6S,US
21236,WFBIUS6S,US
21536,WFBIUS6S,US
21597,WFBIUS6S,US
21816,WFBIUS6S,US
23299,WFBIUS6S,US
24812,WFBIUS6S,US
25091,WFBIUS6S,US
25452,WFBIUS6S,US
25618,WFBIUS6S,US
27097,WFBIUS6S,US
29017,WFBIUS6S,US
29577,WFBIUS6S,US
29951,WFBIUS6S,US
31695,WFBIUS6S,US
32699,WFBIUS6S,US
35918,WFBIUS6S,US
37298,WFBIUS6S,US
37538,WFBIUS6S,US
39370,WFBIUS6S,US
40392,WFBIUS6S,US
42617,WFBIUS6S,US
44950,WFBIUS6S,US
46972,WFBIUS6S,US
47129,WFBIUS6S,US
47916,WFBIUS6S,US
47939,WFBIUS6S,US
47989,WFBIUS6S,US
48555,WFBIUS6S,US
50352,WFBIUS6S,US
50433,WFBIUS6S,US
51810,WFBIUS6S,US
76111,WFBIUS6S,US
77792,WFBIUS6S,US
77838,WFBIUS6S,US
78633,WFBIUS6S,US
78656,WFBIUS6S,US
78910,WFBIUS6S,US
79853,WFBIUS6S,US
81230,WFBIUS6S,US
82370,WFBIUS6S,US
83652,WFBIUS6S,US
84279,WFBIUS6S,US
84714,WFBIUS6S,US
85274,WFBIUS6S,US
86098,WFBIUS6S,US
88137,WFBIUS6S,US
90731,WFBIUS6S,US
92217,WFBIUS6S,US
93491,WFBIUS6S,US
131949,WFBIUS6S,US
132514,WFBIUS6S,US
133617,WFBIUS6S,US
133798,WFBIUS6S,US
134131,WFBIUS6S,US
134389,WFBIUS6S,US
135271,WFBIUS6S,US
138239,WFBIUS6S,US
139415,WFBIUS6S,US
139416,WFBIUS6S,US
141173,WFBIUS6S,US
141914,WFBIUS6S,US
142289,WFBIUS6S,US
144253,WFBIUS6S,US
145290,WFBIUS6S,US
145298,WFBIUS6S,US
149249,WFBIUS6S,US
149336,WFBIUS6S,US
112695,WFBIUS6S,US
113591,WFBIUS6S,US
114393,WFBIUS6S,US
114949,WFBIUS6S,US
116110,WFBIUS6S,US
116229,WFBIUS6S,US
118235,WFBIUS6S,US
119278,WFBIUS6S,US
121650,WFBIUS6S,US
122054,WFBIUS6S,US
122359,WFBIUS6S,US
123099,WFBIUS6S,US
124850,WFBIUS6S,US
124891,WFBIUS6S,US
127150,WFBIUS6S,US
129299,WFBIUS6S,US
129872,WFBIUS6S,US
130512,WFBIUS6S,US
130670,WFBIUS6S,US
130750,WFBIUS6S,US
56251,WFBIUS6S,US
56399,WFBIUS6S,US
56916,WFBIUS6S,US
60710,WFBIUS6S,US
60858,WFBIUS6S,US
61794,WFBIUS6S,US
62233,WFBIUS6S,US
63292,WFBIUS6S,US
63959,WFBIUS6S,US
64232,WFBIUS6S,US
64310,WFBIUS6S,US
64732,WFBIUS6S,US
66811,WFBIUS6S,US
67912,WFBIUS6S,US
69118,WFBIUS6S,US
69973,WFBIUS6S,US
70749,WFBIUS6S,US
71592,WFBIUS6S,US
72834,WFBIUS6S,US
96177,WFBIUS6S,US
96354,WFBIUS6S,US
101115,WFBIUS6S,US
101513,WFBIUS6S,US
101794,WFBIUS6S,US
102858,WFBIUS6S,US
104034,WFBIUS6S,US
104896,WFBIUS6S,US
105374,WFBIUS6S,US
105655,WFBIUS6S,US
105756,WFBIUS6S,US
106133,WFBIUS6S,US
106197,WFBIUS6S,US
108414,WFBIUS6S,US
111211,WFBIUS6S,US
111595,WFBIUS6S,US
389,WFBIUS6S,US
772,WFBIUS6S,US
793,WFBIUS6S,US
1089,WFBIUS6S,US
1674,WFBIUS6S,US
1758,WFBIUS6S,US
2809,WFBIUS6S,US
4174,WFBIUS6S,US
4630,WFBIUS6S,US
6014,WFBIUS6S,US
7251,WFBIUS6S,US
7496,WFBIUS6S,US
7634,WFBIUS6S,US
8497,WFBIUS6S,US
9494,WFBIUS6S,US
10189,WFBIUS6S,US
11849,WFBIUS6S,US
12619,WFBIUS6S,US
13659,WFBIUS6S,US
13893,WFBIUS6S,US
14735,WFBIUS6S,US
17579,WFBIUS6S,US
17734,WFBIUS6S,US
19537,WFBIUS6S,US
19957,WFBIUS6S,US
20955,WFBIUS6S,US
22777,WFBIUS6S,US
22818,WFBIUS6S,US
27653,WFBIUS6S,US
29429,WFBIUS6S,US
29655,WFBIUS6S,US
30819,WFBIUS6S,US
33158,WFBIUS6S,US
34255,WFBIUS6S,US
35411,WFBIUS6S,US
36972,WFBIUS6S,US
38374,WFBIUS6S,US
38758,WFBIUS6S,US
40513,WFBIUS6S,US
41530,WFBIUS6S,US
42379,WFBIUS6S,US
43314,WFBIUS6S,US
43514,WFBIUS6S,US
44097,WFBIUS6S,US
46975,WFBIUS6S,US
50691,WFBIUS6S,US
51296,WFBIUS6S,US
53211,WFBIUS6S,US
54318,WFBIUS6S,US
54730,WFBIUS6S,US
55313,WFBIUS6S,US
75072,WFBIUS6S,US
76337,WFBIUS6S,US
77259,WFBIUS6S,US
78111,WFBIUS6S,US
80196,WFBIUS6S,US
80896,WFBIUS6S,US
85252,WFBIUS6S,US
89517,WFBIUS6S,US
90557,WFBIUS6S,US
91314,WFBIUS6S,US
92092,WFBIUS6S,US
131555,WFBIUS6S,US
133071,WFBIUS6S,US
133259,WFBIUS6S,US
133438,WFBIUS6S,US
135095,WFBIUS6S,US
135232,WFBIUS6S,US
135910,WFBIUS6S,US
137170,WFBIUS6S,US
139456,WFBIUS6S,US
140558,WFBIUS6S,US
141139,WFBIUS6S,US
141170,WFBIUS6S,US
144552,WFBIUS6S,US
144749,WFBIUS6S,US
145573,WFBIUS6S,US
145778,WFBIUS6S,US
146014,WFBIUS6S,US
147275,WFBIUS6S,US
147309,WFBIUS6S,US
148011,WFBIUS6S,US
148992,WFBIUS6S,US
149418,WFBIUS6S,US
113113,WFBIUS6S,US
113412,WFBIUS6S,US
114049,WFBIUS6S,US
114651,WFBIUS6S,US
115273,WFBIUS6S,US
115671,WFBIUS6S,US
117170,WFBIUS6S,US
117914,WFBIUS6S,US
117978,WFBIUS6S,US
118872,WFBIUS6S,US
118893,WFBIUS6S,US
122814,WFBIUS6S,US
124956,WFBIUS6S,US
126372,WFBIUS6S,US
127159,WFBIUS6S,US
131117,WFBIUS6S,US
57037,WFBIUS6S,US
57158,WFBIUS6S,US
58355,WFBIUS6S,US
58518,WFBIUS6S,US
59172,WFBIUS6S,US
60132,WFBIUS6S,US
60197,WFBIUS6S,US
60755,WFBIUS6S,US
61358,WFBIUS6S,US
63599,WFBIUS6S,US
64511,WFBIUS6S,US
65178,WFBIUS6S,US
67499,WFBIUS6S,US
70538,WFBIUS6S,US
73432,WFBIUS6S,US
93769,WFBIUS6S,US
94792,WFBIUS6S,US
94951,WFBIUS6S,US
95917,WFBIUS6S,US
96216,WFBIUS6S,US
96230,WFBIUS6S,US
96709,WFBIUS6S,US
97536,WFBIUS6S,US
97771,WFBIUS6S,US
99934,WFBIUS6S,US
105458,WFBIUS6S,US
106536,WFBIUS6S,US
108490,WFBIUS6S,US
111109,WFBIUS6S,US
111174,WFBIUS6S,US
111338,WFBIUS6S,US
1091,WFBIUS6S,US
1836,WFBIUS6S,US
2775,WFBIUS6S,US
3174,WFBIUS6S,US
4711,WFBIUS6S,US
5193,WFBIUS6S,US
5793,WFBIUS6S,US
5898,WFBIUS6S,US
6029,WFBIUS6S,US
6729,WFBIUS6S,US
7216,WFBIUS6S,US
7689,WFBIUS6S,US
7855,WFBIUS6S,US
8217,WFBIUS6S,US
9213,WFBIUS6S,US
13009,WFBIUS6S,US
13629,WFBIUS6S,US
14174,WFBIUS6S,US
14418,WFBIUS6S,US
17971,WFBIUS6S,US
19029,WFBIUS6S,US
19197,WFBIUS6S,US
19430,WFBIUS6S,US
19452,WFBIUS6S,US
19796,WFBIUS6S,US
20430,WFBIUS6S,US
21572,WFBIUS6S,US
22352,WFBIUS6S,US
24754,WFBIUS6S,US
25309,WFBIUS6S,US
27249,WFBIUS6S,US
27611,WFBIUS6S,US
27817,WFBIUS6S,US
28849,WFBIUS6S,US
30051,WFBIUS6S,US
31275,WFBIUS6S,US
32658,WFBIUS6S,US
32715,WFBIUS6S,US
34038,WFBIUS6S,US
34331,WFBIUS6S,US
34797,WFBIUS6S,US
36172,WFBIUS6S,US
37229,WFBIUS6S,US
37878,WFBIUS6S,US
39854,WFBIUS6S,US
41133,WFBIUS6S,US
44989,WFBIUS6S,US
47511,WFBIUS6S,US
51116,WFBIUS6S,US
51779,WFBIUS6S,US
53977,WFBIUS6S,US
75132,WFBIUS6S,US
75174,WFBIUS6S,US
78330,WFBIUS6S,US
79832,WFBIUS6S,US
80039,WFBIUS6S,US
80592,WFBIUS6S,US
80613,WFBIUS6S,US
80637,WFBIUS6S,US
81519,WFBIUS6S,US
81711,WFBIUS6S,US
82394,WFBIUS6S,US
83951,WFBIUS6S,US
84472,WFBIUS6S,US
85735,WFBIUS6S,US
85839,WFBIUS6S,US
86196,WFBIUS6S,US
86219,WFBIUS6S,US
88658,WFBIUS6S,US
89270,WFBIUS6S,US
90713,WFBIUS6S,US
93713,WFBIUS6S,US
132577,WFBIUS6S,US
132649,WFBIUS6S,US
138656,WFBIUS6S,US
139294,WFBIUS6S,US
141017,WFBIUS6S,US
141790,WFBIUS6S,US
141852,WFBIUS6S,US
143699,WFBIUS6S,US
143815,WFBIUS6S,US
144676,WFBIUS6S,US
149515,WFBIUS6S,US
149635,WFBIUS6S,US
149836,WFBIUS6S,US
149991,WFBIUS6S,US
112759,WFBIUS6S,US
113039,WFBIUS6S,US
113409,WFBIUS6S,US
113978,WFBIUS6S,US
114971,WFBIUS6S,US
115289,WFBIUS6S,US
115456,WFBIUS6S,US
116036,WFBIUS6S,US
116898,WFBIUS6S,US
117615,WFBIUS6S,US
118995,WFBIUS6S,US
120230,WFBIUS6S,US
120591,WFBIUS6S,US
121474,WFBIUS6S,US
122536,WFBIUS6S,US
122836,WFBIUS6S,US
124374,WFBIUS6S,US
124719,WFBIUS6S,US
125536,WFBIUS6S,US
126409,WFBIUS6S,US
126431,WFBIUS6S,US
127299,WFBIUS6S,US
128571,WFBIUS6S,US
130950,WFBIUS6S,US
56755,WFBIUS6S,US
61089,WFBIUS6S,US
62632,WFBIUS6S,US
62737,WFBIUS6S,US
62890,WFBIUS6S,US
62952,WFBIUS6S,US
63734,WFBIUS6S,US
64412,WFBIUS6S,US
64876,WFBIUS6S,US
65317,WFBIUS6S,US
65672,WFBIUS6S,US
67939,WFBIUS6S,US
67994,WFBIUS6S,US
68278,WFBIUS6S,US
71438,WFBIUS6S,US
72553,WFBIUS6S,US
72836,WFBIUS6S,US
73030,WFBIUS6S,US
74677,WFBIUS6S,US
95415,WFBIUS6S,US
97051,WFBIUS6S,US
97717,WFBIUS6S,US
100157,WFBIUS6S,US
103433,WFBIUS6S,US
103650,WFBIUS6S,US
104678,WFBIUS6S,US
105250,WFBIUS6S,US
105890,WFBIUS6S,US
106334,WFBIUS6S,US
106419,WFBIUS6S,US
106795,WFBIUS6S,US
106855,WFBIUS6S,US
107071,WFBIUS6S,US
107435,WFBIUS6S,US
107691,WFBIUS6S,US
109634,WFBIUS6S,US
111317,WFBIUS6S,US
112413,WFBIUS6S,US
252,WFBIUS6S,US
395,WFBIUS6S,US
1577,WFBIUS6S,US
2409,WFBIUS6S,US
2479,WFBIUS6S,US
2495,WFBIUS6S,US
3495,WFBIUS6S,US
3712,WFBIUS6S,US
3751,WFBIUS6S,US
4718,WFBIUS6S,US
6418,WFBIUS6S,US
6549,WFBIUS6S,US
6552,WFBIUS6S,US
7076,WFBIUS6S,US
8557,WFBIUS6S,US
9554,WFBIUS6S,US
11756,WFBIUS6S,US
13532,WFBIUS6S,US
14879,WFBIUS6S,US
15052,WFBIUS6S,US
15573,WFBIUS6S,US
16473,WFBIUS6S,US
17118,WFBIUS6S,US
17372,WFBIUS6S,US
18371,WFBIUS6S,US
20789,WFBIUS6S,US
21736,WFBIUS6S,US
21870,WFBIUS6S,US
22329,WFBIUS6S,US
22851,WFBIUS6S,US
26276,WFBIUS6S,US
26670,WFBIUS6S,US
26892,WFBIUS6S,US
26915,WFBIUS6S,US
28409,WFBIUS6S,US
30209,WFBIUS6S,US
30678,WFBIUS6S,US
34811,WFBIUS6S,US
36035,WFBIUS6S,US
36079,WFBIUS6S,US
36214,WFBIUS6S,US
36558,WFBIUS6S,US
37576,WFBIUS6S,US
39831,WFBIUS6S,US
40636,WFBIUS6S,US
42454,WFBIUS6S,US
42874,WFBIUS6S,US
43050,WFBIUS6S,US
43272,WFBIUS6S,US
43374,WFBIUS6S,US
43929,WFBIUS6S,US
43973,WFBIUS6S,US
45056,WFBIUS6S,US
45335,WFBIUS6S,US
46055,WFBIUS6S,US
46791,WFBIUS6S,US
47092,WFBIUS6S,US
47117,WFBIUS6S,US
48957,WFBIUS6S,US
53259,WFBIUS6S,US
55256,WFBIUS6S,US
55915,WFBIUS6S,US
75613,WFBIUS6S,US
81094,WFBIUS6S,US
81391,WFBIUS6S,US
82997,WFBIUS6S,US
84417,WFBIUS6S,US
84477,WFBIUS6S,US
84630,WFBIUS6S,US
87138,WFBIUS6S,US
87335,WFBIUS6S,US
87752,WFBIUS6S,US
89453,WFBIUS6S,US
90833,WFBIUS6S,US
92118,WFBIUS6S,US
92732,WFBIUS6S,US
93511,WFBIUS6S,US
131299,WFBIUS6S,US
133358,WFBIUS6S,US
135258,WFBIUS6S,US
135298,WFBIUS6S,US
136296,WFBIUS6S,US
138359,WFBIUS6S,US
139455,WFBIUS6S,US
139574,WFBIUS6S,US
140119,WFBIUS6S,US
144849,WFBIUS6S,US
146949,WFBIUS6S,US
149096,WFBIUS6S,US
113529,WFBIUS6S,US
114133,WFBIUS6S,US
114358,WFBIUS6S,US
114896,WFBIUS6S,US
115035,WFBIUS6S,US
115496,WFBIUS6S,US
116213,WFBIUS6S,US
116814,WFBIUS6S,US
118290,WFBIUS6S,US
118714,WFBIUS6S,US
122033,WFBIUS6S,US
122695,WFBIUS6S,US
123289,WFBIUS6S,US
124451,WFBIUS6S,US
124838,WFBIUS6S,US
126991,WFBIUS6S,US
127378,WFBIUS6S,US
129156,WFBIUS6S,US
130116,WFBIUS6S,US
130593,WFBIUS6S,US
56530,WFBIUS6S,US
57969,WFBIUS6S,US
58531,WFBIUS6S,US
59010,WFBIUS6S,US
59315,WFBIUS6S,US
60716,WFBIUS6S,US
62638,WFBIUS6S,US
63994,WFBIUS6S,US
64655,WFBIUS6S,US
66492,WFBIUS6S,US
66590,WFBIUS6S,US
67917,WFBIUS6S,US
68399,WFBIUS6S,US
68797,WFBIUS6S,US
68837,WFBIUS6S,US
69612,WFBIUS6S,US
74399,WFBIUS6S,US
94038,WFBIUS6S,US
97352,WFBIUS6S,US
98218,WFBIUS6S,US
100849,WFBIUS6S,US
100972,WFBIUS6S,US
102251,WFBIUS6S,US
102913,WFBIUS6S,US
